"scientificName","scientificNameAuthorship","subtaxonAuthorship","commonName","kingdom","phylum","subphylum","superclass","class","subclass","superorder","order","suborder","superfamily","family","subfamily","tribe","genus","specificEpithet","hybrid","subspecies","variety","establishmentMeans","provincialStatus","nationalStatus","firstReported","firstReportedBy","firstReportedSource","firstReportedCollectionNumber","firstReportedGBIF","lastReported","lastReportedBy","lastReportedSource","lastReportedCollectionNumber","lastReportedGBIF","recordCount","reportingStatus","iNatObservationStatus","notes","ID","statsCode"
"Dicamptodon tenebrosus","(Baird and Girard, 1852)","","coastal giant salamander","Animalia","Chordata","Vertebrata",,"Amphibia",,,"Caudata","","","Ambystomatidae","",,"Dicamptodon","tenebrosus",,"",,"native","S2S3 (2022)","1-T (2003)","1957-08-24","S. Dodge","LACM","84547",657426883,"2021-08-30","Travis Kurtz","iNaturalist","93124400",3355718329,8,"confirmed","observed","",26822,"HER"
"Elgaria coerulea","(Wiegmann, 1828)","","northern alligator lizard","Animalia","Chordata","Vertebrata",,"Reptilia",,,"Squamata","Sauria","","Anguidae","Gerrhonotinae",,"Elgaria","coerulea",,"",,"native","S4 (2018)","","1818-06-20","","MVZ","MVZ:Herp:16960",1145474161,"2023-11-18","Shawn Brescia","iNaturalist","191427435",4442738417,959,"confirmed","observed","",32064,"HER"
"Ensatina eschscholtzii","Gray, 1850","","ensatina","Animalia","Chordata","Vertebrata",,"Amphibia",,,"Caudata","","","Plethodontidae","Plethodontinae",,"Ensatina","eschscholtzii",,"",,"native","S4 (2022)","","1920-06-24","E.C. Van Dyke","CAS","48915",543635527,"2023-12-12","lygodactylus","iNaturalist","193801489",4465775296,492,"confirmed","observed","",27250,"HER"
"Lepidochelys olivacea","(Eschscholtz, 1829)","","olive ridley sea turtle","Animalia","Chordata","Vertebrata",,"Reptilia",,,"Testudines","Cryptodira","Chelonioidea","Cheloniidae","",,"Lepidochelys","olivacea",,"",,"accidental","SNA (2018)","","2019-09-30","gavinh","iNaturalist","33769285",2429350393,"2019-09-30","gavinh","iNaturalist","33769285",2429350393,1,"new 2019","observed","",39670,"HER"
"Lithobates catesbeianus","(Shaw, 1802)","","American bullfrog","Animalia","Chordata","Vertebrata",,"Amphibia",,,"Anura","","","Ranidae","",,"Lithobates","catesbeianus",,"",,"exotic","SNA (2021)","","1941-07-08","I.McT. Cowan","UBCBBM","H001126",1291994620,"2023-11-18","eotter","iNaturalist","191409250",4465687358,1070,"confirmed","observed","",65979,"HER"
"Lithobates clamitans","(Latreille, 1801)","","green frog","Animalia","Chordata","Vertebrata",,"Amphibia",,,"Anura","","","Ranidae","",,"Lithobates","clamitans",,"",,"exotic","SNA (2021)","","1963-06-20","Cook, Dr. Francis R.  ; Cook, Joyce C. ; Powell, C. Bruce ; Carl, G. Clifford ; Rangel, J.R.","CMN","CMNAR 7198",1804111177,"2023-11-01","Ted Goshulak","iNaturalist","189700239",4438877618,406,"confirmed","observed","",65982,"HER"
"Lithobates pipiens","(Schreber, 1782)","","northern leopard frog","Animalia","Chordata","Vertebrata",,"Amphibia",,,"Anura","","","Ranidae","",,"Lithobates","pipiens",,"",,"native","S1 (2021)","1-E (2003)","1965-03-29","B. Mide","UBCBBM","H001450",1291994957,"2018-08-23","Isabel Ohanjanian","RBCM","2168",1986822090,7,"confirmed","unobserved","",66003,"HER"
"Lithobates sylvaticus","(LeConte, 1825)","","wood frog","Animalia","Chordata","Vertebrata",,"Amphibia",,,"Anura","","","Ranidae","",,"Lithobates","sylvaticus",,"",,"native","S4S5 (2022)","","1965-07-30","Cook, Dr. Francis R.  ; Powell, C. Bruce","CMN","CMNAR 8663",1804131360,"1965-07-30","Cook, Dr. Francis R.  ; Powell, C. Bruce","CMN","CMNAR 8663",1804131360,1,"reported","unobserved","",66012,"HER"
"Pituophis catenifer catenifer","(Blainville, 1835)","","gopher snake","Animalia","Chordata","Vertebrata",,"Reptilia",,,"Squamata","Serpentes","","Colubridae","Colubrinae",,"Pituophis","catenifer",,"catenifer",,"extirpated","SX (2018)","","1957-07-01","","OMNH","29149.0",894763135,"2019-06-11","jessicakirkwood","iNaturalist","26849039",2366020389,2,"confirmed","observed","extirpated as of 2012",29044,"HER"
"Pituophis catenifer deserticola","(Blainville, 1835)","Stejneger, 1893","gopher snake","Animalia","Chordata","Vertebrata",,"Reptilia",,,"Squamata","Serpentes","","Colubridae","Colubrinae",,"Pituophis","catenifer",,"deserticola",,"native","S3 (2018)","1-T (2005)","1964-07-26","MacDonald, Stewart D.","CMN","CMNAR 8136",1804133545,"2023-09-24","Queezergal","iNaturalist","184781265",4417220344,6,"confirmed","observed","",29049,"HER"
"Plethodon vehiculum","(Cooper, 1860)","","western red-backed salamander","Animalia","Chordata","Vertebrata",,"Amphibia",,,"Caudata","","","Plethodontidae","Plethodontinae",,"Plethodon","vehiculum",,"",,"native","S4 (2022)","","1901-05-04","","USNM","USNM 29616",1321194750,"2023-12-11","Aiva Noringseth","iNaturalist","193810365",4465786307,572,"confirmed","observed","",27194,"HER"
"Podarcis muralis","(Laurenti, 1768)","","common wall lizard","Animalia","Chordata","Vertebrata",,"Reptilia",,,"Squamata","Sauria","","Lacertidae","",,"Podarcis","muralis",,"",,"exotic","SNA (2018)","","2001-07-12","David Cunnington & Kathy Paige","LACM","153118",657495491,"2023-11-04","sargentj","iNaturalist","189980233",4438903970,1154,"confirmed","observed","",55990,"HER"
"Pseudacris regilla","(Baird & Girard, 1852)","","northern Pacific tree frog","Animalia","Chordata","Vertebrata",,"Amphibia",,,"Anura","","","Hylidae","Acridinae",,"Pseudacris","regilla",,"",,"native","S5 (2016)","","1818-06-20","","MVZ","MVZ:Herp:16959",1145474099,"2023-12-06","Ash","iNaturalist","193252711",4465467777,2605,"confirmed","observed","",24259,"HER"
"Rana aurora","Baird and Girard, 1852","","northern red-legged frog","Animalia","Chordata","Vertebrata",,"Amphibia",,,"Anura","","","Ranidae","",,"Rana","aurora",,"",,"native","S3 (2022)","1-SC (2005)","1818-06-20","","MVZ","MVZ:Herp:16957",1145474062,"2023-11-09","Steven Esau","iNaturalist","190509080",4440795223,1090,"confirmed","observed","",25545,"HER"
"Rana luteiventris","Thompson, 1913","","Columbia spotted frog","Animalia","Chordata","Vertebrata",,"Amphibia",,,"Anura","","","Ranidae","",,"Rana","luteiventris",,"",,"native","S4S5 (2022)","","1926-09-01","G.M. Smith","UBCBBM","H000437",1291994021,"2023-08-08","lycogala (Daniel Kerslake)","iNaturalist","177427252",4465358037,28,"confirmed","observed","",25588,"HER"
"Rana pretiosa","Baird & Girard, 1853","","Oregon spotted frog","Animalia","Chordata","Vertebrata",,"Amphibia",,,"Anura","","","Ranidae","",,"Rana","pretiosa",,"",,"native","S1 (2022)","1-E (2003)","1951-03-28","G.S.","UBCBBM","H001048",1291994580,"2010-01-01","","UBCBBM","H001717",1291995229,16,"confirmed","unobserved","",25542,"HER"
"Sceloporus occidentalis","Baird and Girard, 1852","","western fence lizard","Animalia","Chordata","Vertebrata",,"Reptilia",,,"Squamata","Sauria","","Phrynosomatidae","",,"Sceloporus","occidentalis",,"",,"exotic","unlisted","","2020-05-23","sculpin_saves","iNaturalist","47077052",2634267219,"2023-09-05","edelaquess","iNaturalist","190128749",4439020479,12,"new 2020","observed","",36204,"HER"
"Taricha granulosa","(Skilton, 1849)","","rough-skinned newt","Animalia","Chordata","Vertebrata",,"Amphibia",,,"Caudata","","","Salamandridae","Pleurodelinae",,"Taricha","granulosa",,"",,"native","S4S5 (2016)","","1818-06-20","","MVZ","MVZ:Herp:16954",1145474085,"2023-12-07","Tonya Yoder","iNaturalist","193344497",4465418090,1399,"confirmed","observed","",27826,"HER"
"Thamnophis elegans","(Baird & Girard, 1853","","wandering garter snake","Animalia","Chordata","Vertebrata",,"Reptilia",,,"Squamata","Serpentes","","Colubridae","Natricinae",,"Thamnophis","elegans",,"",,"native","S5 (2018)","","1818-06-20","","MVZ","MVZ:Herp:17009",1145474758,"2023-10-08","gavinh","iNaturalist","186846474",4424427379,700,"confirmed","observed","",28403,"HER"
"Thamnophis ordinoides","(Baird & Girard, 1852)","","northwestern garter snake","Animalia","Chordata","Vertebrata",,"Reptilia",,,"Squamata","Serpentes","","Colubridae","Natricinae",,"Thamnophis","ordinoides",,"",,"native","S4 (2018)","","1818-06-20","","MVZ","MVZ:Herp:17000",1145474643,"2023-11-19","camillelh","iNaturalist","191530110",4442659438,1747,"confirmed","observed","",28389,"HER"
"Thamnophis sirtalis fitchi","(Linnaeus, 1758)","Fox, 1951","valley garter snake","Animalia","Chordata","Vertebrata",,"Reptilia",,,"Squamata","Serpentes","","Colubridae","Natricinae",,"Thamnophis","sirtalis",,"fitchi",,"native","S5 (2018)","","1976-09-09","Schueler, Frederick W. IV","CMN","CMNAR 18650",1804106625,"2023-10-19","Derek Wilson","iNaturalist","188207502",4430696017,186,"confirmed","observed","",28371,"HER"
"Thamnophis sirtalis pickeringii","(Linnaeus, 1758)","(Baird & Girard, 1853)","Puget Sound garter snake","Animalia","Chordata","Vertebrata",,"Reptilia",,,"Squamata","Serpentes","","Colubridae","Natricinae",,"Thamnophis","sirtalis",,"pickeringii",,"native","S5 (2018)","","1898-01-01","","USNM","USNM 56117",1321928483,"2023-11-04","abbeymcgill","iNaturalist","192239562",4454049788,254,"confirmed","observed","",28363,"HER"
"Trachemys scripta","(Thunberg In Schoepff, 1792)","","common slider","Animalia","Chordata","Vertebrata",,"Reptilia",,,"Testudines","Cryptodira","","Emydidae","Deirochelyinae",,"Trachemys","scripta",,"",,"exotic","SNA (2018)","","2003-03-25","Veronica Wahl","iNaturalist","17539664",1931511111,"2023-10-15","zihuadean","iNaturalist","187701453",4431127486,872,"confirmed","observed","",39782,"HER"
